position,doc,lang,form,lemma,anchor
7551,casanatensis,,n¯non,,w22131
7552,casanatensis,,tamen,,w22134
7553,casanatensis,,ad,,w22137
7554,casanatensis,,totu2um,,w22140
7555,casanatensis,,genus,,w22143
7556,casanatensis,,ł,,casanatensis:0.1.0.18.3.30
7557,casanatensis,,sed,,w22146
7558,casanatensis,,contra,,w22149
7559,casanatensis,,hæc,,w22152
7560,casanatensis,,priscianus,,w22155
7561,casanatensis,,ait,,w22158
7562,casanatensis,,ł,,casanatensis:0.1.0.18.3.39
7563,casanatensis,,fit,,w22161
7564,casanatensis,,au¯autem,,w22164
7565,casanatensis,,co2omparatio,,w22167
7566,casanatensis,,uel,,w22170
7567,casanatensis,,ad,,w22173
7568,casanatensis,,unu2um,,w22176
7569,casanatensis,,uel,,w22179
7570,casanatensis,,ad,,w22182
7571,casanatensis,,plures,,w22185
7572,casanatensis,,ta2am,,w22188
7573,casanatensis,,sui,,w22191
7574,casanatensis,,generis,,w22194
7575,casanatensis,,qua2am,,w22197
7576,casanatensis,,alieni,,w22200
7577,casanatensis,,nomina,,w22203
7578,casanatensis,,quæ,,w22206
7579,casanatensis,,co2omparatione2em,,w22209
7580,casanatensis,,recipiunt,,w22212
7581,casanatensis,,ul¯uel,,w22215
7582,casanatensis,,secundæ,,w22218
7583,casanatensis,,uel,,w22221
7584,casanatensis,,tertiæ,,w22224
7585,casanatensis,,declinationis,,w22227
7586,casanatensis,,sunt,,w22230
7587,casanatensis,,secundæ,,w22233
7588,casanatensis,,declinationis,,w22236
7589,casanatensis,,uel,,w22239
7590,casanatensis,,in,,w22242
7591,casanatensis,,er,,w22245
7592,casanatensis,,desinunt,,w22248
7593,casanatensis,,ul¯uel,,w22251
7594,casanatensis,,in,,w22254
7595,casanatensis,,us,,w22257
7596,casanatensis,,et,,w22260
7597,casanatensis,,mobilia,,w22264
7598,casanatensis,,st¯sunt,,w22266
7599,casanatensis,,facientia,,w22269
7600,casanatensis,,femininu2um,,w22272
7601,casanatensis,,in,,w22275
7602,casanatensis,,a,,w22278
7603,casanatensis,,neu¯neutrum,,w22281
7604,casanatensis,,in,,w22284
7605,casanatensis,,um,,w22287
7606,casanatensis,,ex,,w22290
7607,casanatensis,,genitiuo,,w22293
7608,casanatensis,,eoru2um,,w22296
7609,casanatensis,,fiunt,,w22299
7610,casanatensis,,co2omparatiua,,w22302
7611,casanatensis,,cor¯correpta,,w22305
7612,casanatensis,,i,,w22308
7613,casanatensis,,et,,w22311
7614,casanatensis,,adsu2umpta,,w22314
7615,casanatensis,,or,,w22317
7616,casanatensis,,ut,,w22320
7617,casanatensis,,niger,,w22323
7618,casanatensis,,nigri,,w22326
7619,casanatensis,,"nigriorThere is a breve (˘) mark over the second ""i"" to mark its short quantity.",,w22329
7620,casanatensis,,clarus,,w22332
7621,casanatensis,,clari,,w22335
7622,casanatensis,,"clariorThere is a breve (˘) mark over the ""i"" to mark its short quantity.",,w22338
7623,casanatensis,,"sinisteriorThere is a breve (˘) mark over the last ""i"" to mark its short quantity.",,w22341
7624,casanatensis,,quasi,,w22344
7625,casanatensis,,a,,w22347
7626,casanatensis,,genitiuo,,w22350
7627,casanatensis,,sinisteri,,w22353
7628,casanatensis,,uidetur,,w22356
7629,casanatensis,,ee¯esse,,w22359
7630,casanatensis,,sed,,w22362
7631,casanatensis,,in,,w22365
7632,casanatensis,,usu,,w22368
7633,casanatensis,,sinistri,,w22371
7634,casanatensis,,est,,w22374
7635,casanatensis,,ł,,casanatensis:0.1.0.18.4.106
7636,casanatensis,,st¯sunt,,w22377
7637,casanatensis,,accidentia,,w22380
7638,casanatensis,,substantiæ,,w22383
7639,casanatensis,,quæ,,w22386
7640,casanatensis,,adiectiua,,w22389
7641,casanatensis,,dicuntur,,w22392
7642,casanatensis,,quoru2um,,w22395
7643,casanatensis,,significatio,,w22401
7644,casanatensis,,exigit,,w22404
7645,casanatensis,,recipere,,w22407
7646,casanatensis,,comparatiuu2um,,w22410
7647,casanatensis,,gradu2um,,w22413
7648,casanatensis,,tamen,,w22416
7649,casanatensis,,in,,w22419
7650,casanatensis,,usu,,w22422
7651,casanatensis,,n¯non,,w22425
7652,casanatensis,,est,,w22428
7653,casanatensis,,illu2um,,w22431
7654,casanatensis,,recipere,,w22434
7655,casanatensis,,in,,w22437
7656,casanatensis,,his,,w22440
7657,casanatensis,,pleru2umq;que,,w22443
7658,casanatensis,,fit,,w22446
7659,casanatensis,,quæ,,w22449
7660,casanatensis,,uocales,,w22452
7661,casanatensis,,habent,,w22455
7662,casanatensis,,ante,,w22458
7663,casanatensis,,us,,w22461
7664,casanatensis,,utrius,,w22464
7665,casanatensis,,arduus,,w22467
7666,casanatensis,,strenuus,,w22470
7667,casanatensis,,qua2amuis,,w22473
7668,casanatensis,,plautus,,w22476
7669,casanatensis,,strenuior,,w22479
7670,casanatensis,,dixisset,,w22482
7671,casanatensis,,oportet,,w22485
7672,casanatensis,,co2omparatiuum,,w22489
7673,casanatensis,,uincere,,w22491
7674,casanatensis,,una,,w22494
7675,casanatensis,,syllaba,,w22497
7676,casanatensis,,genitiuu2um,,w22500
7677,casanatensis,,primitiui,,w22503
7678,casanatensis,,sui,,w22506
7679,casanatensis,,ut,,w22509
7680,casanatensis,,doctus,,w22512
7681,casanatensis,,docti,,w22515
7682,casanatensis,,doctior,,w22518
7683,casanatensis,,ex,,w22521
7684,casanatensis,,his,,w22524
7685,casanatensis,,uero,,w22527
7686,casanatensis,,quæ,,w22530
7687,casanatensis,,habent,,w22533
7688,casanatensis,,uocales,,w22536
7689,casanatensis,,ante,,w22539
7690,casanatensis,,us,,w22542
7691,casanatensis,,si,,w22545
7692,casanatensis,,comparatiuu2um,,w22548
7693,casanatensis,,¢quilibet,,w22551
7694,casanatensis,,facere,,w22554
7695,casanatensis,,uoluerit,,w22557
7696,casanatensis,,uenit,,w22560
7697,casanatensis,,i,,w22563
7698,casanatensis,,inter,,w22566
7699,casanatensis,,duas,,w22569
7700,casanatensis,,uocales,,w22572
7701,casanatensis,,ut,,w22575
7702,casanatensis,,arduus,,w22578
7703,casanatensis,,ardui,,w22581
7704,casanatensis,,arduior,,w22584
7705,casanatensis,,ł,,casanatensis:0.1.0.18.4.239
7706,casanatensis,,si,,w22587
7707,casanatensis,,eade2em,,w22590
7708,casanatensis,,i,,w22593
7709,casanatensis,,secundu2um,,w22596
7710,casanatensis,,latinoru2um,,w22599
7711,casanatensis,,consuetudine2em,,w22602
7712,casanatensis,,inter,,w22605
7713,casanatensis,,duas,,w22608
7714,casanatensis,,uocales,,w22611
7715,casanatensis,,seruantes,,w22614
7716,casanatensis,,uim,,w22617
7717,casanatensis,,sua2am,,w22620
7718,casanatensis,,fuerit,,w22623
7719,casanatensis,,posita,,w22626
7720,casanatensis,,loco,,w22629
7721,casanatensis,,consonantis,,w22632
7722,casanatensis,,ut,,w22635
7723,casanatensis,,arduior,,w22638
7724,casanatensis,,non,,w22641
7725,casanatensis,,uincit,,w22644
7726,casanatensis,,"genetiuu2umThe first hand had written ""genetiuo"". A scribe then corrected the text by overwriting a ""u"" with abbreviation mark ""2"" above the final ""-o"".",,w22647
7727,casanatensis,,primitiui,,w22650
7728,casanatensis,,una,,w22653
7729,casanatensis,,syllaba,,w22656
7730,casanatensis,,ł,,casanatensis:0.1.0.18.4.284
7731,casanatensis,,et,,w22659
7732,casanatensis,,si,,w22662
7733,casanatensis,,tres,,w22665
7734,casanatensis,,uocales,,w22668
7735,casanatensis,,trib;bus,,w22671
7736,casanatensis,,in,,w22674
7737,casanatensis,,syllabis,,w22677
7738,casanatensis,,continue,,w22680
7739,casanatensis,,ponantur,,w22683
7740,casanatensis,,nulla,,w22686
7741,casanatensis,,interposita,,w22689
7742,casanatensis,,consonante,,w22692
7743,casanatensis,,fit,,w22695
7744,casanatensis,,hiatus,,w22698
7745,casanatensis,,intolerabilis,,w22701
7746,casanatensis,,ut,,w22704
7747,casanatensis,,ardu:i·orThe colon-like punctuation mark and the middle dot are used within the word to mark the hiati.,,w22707
7748,casanatensis,,pi·i·orMiddle dots are used within the word to mark the hiati.,,w22710
7749,casanatensis,,ł,,casanatensis:0.1.0.18.4.317
7750,casanatensis,,ideo,,w22713
7751,casanatensis,,n¯non,,w22716
7752,casanatensis,,recipiunt,,w22719
7753,casanatensis,,co2omparatiuu2um,,w22722
7754,casanatensis,,gradu2um,,w22725
7755,casanatensis,,sed,,w22728
7756,casanatensis,,iuncto,,w22731
7757,casanatensis,,magis,,w22734
7758,casanatensis,,aduerbio,,w22737
7759,casanatensis,,positiuo,,w22740
7760,casanatensis,,gradui,,w22743
7761,casanatensis,,efficitur,,w22749
7762,casanatensis,,sensus,,w22752
7763,casanatensis,,co2omparatiui,,w22755
7764,casanatensis,,ut,,w22758
7765,casanatensis,,iste,,w22761
7766,casanatensis,,pius,,w22764
7767,casanatensis,,ul¯uel,,w22767
7768,casanatensis,,arduus,,w22770
7769,casanatensis,,÷est,,w22773
7770,casanatensis,,et,,w22776
7771,casanatensis,,iste,,w22779
7772,casanatensis,,magis,,w22782
7773,casanatensis,,pius,,w22785
7774,casanatensis,,ul¯uel,,w22788
7775,casanatensis,,arduus,,w22791
7776,casanatensis,,ideo,,w22794
7777,casanatensis,,dictu2um,,w22797
7778,casanatensis,,÷est,,w22800
7779,casanatensis,,superius,,w22803
7780,casanatensis,,de,,w22806
7781,casanatensis,,i,,w22809
7782,casanatensis,,ut,,w22812
7783,casanatensis,,posita,,w22815
7784,casanatensis,,inter,,w22818
7785,casanatensis,,duas,,w22821
7786,casanatensis,,uocales,,w22824
7787,casanatensis,,seruantes,,w22827
7788,casanatensis,,uim,,w22830
7789,casanatensis,,sua2am,,w22833
7790,casanatensis,,ŋpro,,w22836
7791,casanatensis,,consonante,,w22839
7792,casanatensis,,accipiatur,,w22842
7793,casanatensis,,qm¯quoniam,,w22845
7794,casanatensis,,cu2um,,w22848
7795,casanatensis,,sederit,,w22851
7796,casanatensis,,u,,w22854
7797,casanatensis,,post,,w22857
7798,casanatensis,,q,,w22861
7799,casanatensis,,ul¯uel,,w22863
7800,casanatensis,,g,,w22866
7801,casanatensis,,et,,w22869
7802,casanatensis,,post,,w22872
7803,casanatensis,,u,,w22875
7804,casanatensis,,sederit,,w22878
7805,casanatensis,,i,,w22881
7806,casanatensis,,sequente,,w22884
7807,casanatensis,,"eu2umThe first hand had written ""eam"". A second hand added a ""u"" (pointy, ""v-shaped"" allograph) above the ""a"" and also a ""2"" abbreviation sign over that ""u"", thus correcting the word from ""eam"" to ""eum"". The reason of the scribe's correction is that, in this text, syllables are regularly feminine and alphabemes (in this case the ""i"" mentioned shortly before) are neuter.I could not wrap an 'add' element around 'choice' here, as the JavaScript script does not handle this situation just yet.",,w22887
7808,casanatensis,,alia,,w22890
7809,casanatensis,,uocali,,w22893
7810,casanatensis,,ut,,w22896
7811,casanatensis,,nequior,,w22899
7812,casanatensis,,pinguior,,w22902
7813,casanatensis,,non,,w22905
7814,casanatensis,,potest,,w22908
7815,casanatensis,,i,,w22911
7816,casanatensis,,loco,,w22914
7817,casanatensis,,consonantis,,w22917
7818,casanatensis,,accipi,,w22920
7819,casanatensis,,¢quia,,w22923
7820,casanatensis,,þperdit,,w22926
7821,casanatensis,,u,,w22929
7822,casanatensis,,uim,,w22932
7823,casanatensis,,sua2am,,w22935
7824,casanatensis,,ł,,casanatensis:0.1.0.18.4.450
7825,casanatensis,,inueniunt2tur,,w22938
7826,casanatensis,,uetustissimi,,w22941
7827,casanatensis,,sine,,w22944
7828,casanatensis,,supra dicta,,w22947
7829,casanatensis,,obseruantia,,w22950
7830,casanatensis,,fecisse,,w22953
7831,casanatensis,,co2omparatiuu2um,,w22956
7832,casanatensis,,ardu·i·orThe middle dots within the graphical word are used to mark the hiati.,,w22959
7833,casanatensis,,strenuior,,w22962
7834,casanatensis,,sunt,,w22965
7835,casanatensis,,nomina,,w22968
7836,casanatensis,,terminata,,w22971
7837,casanatensis,,in,,w22974
7838,casanatensis,,us,,w22977
7839,casanatensis,,quæ,,w22980
7840,casanatensis,,inequalia,,w22983
7841,casanatensis,,dicuntur,,w22986
7842,casanatensis,,quoru2um,,w22989
7843,casanatensis,,co2omparatiua,,w22992
7844,casanatensis,,quæda2am,,w22995
7845,casanatensis,,habent,,w22998
7846,casanatensis,,i,,w23001
7847,casanatensis,,breue2em,,w23004
7848,casanatensis,,ante,,w23007
7849,casanatensis,,or,,w23010
7850,casanatensis,,ut,,w23013
7851,casanatensis,,bonus,,w23016
7852,casanatensis,,melior,,w23019
7853,casanatensis,,iuuenis,,w23022
7854,casanatensis,,iunior,,w23025
7855,casanatensis,,ŋpro,,w23028
7856,casanatensis,,iuuenior,,w23031
7857,casanatensis,,quæda2am,,w23034
7858,casanatensis,,i,,w23037
7859,casanatensis,,loco,,w23040
7860,casanatensis,,consonantis,,w23043
7861,casanatensis,,ut,,w23046
7862,casanatensis,,malus,,w23049
7863,casanatensis,,peior,,w23052
7864,casanatensis,,quæda2am,,w23055
7865,casanatensis,,alia,,w23058
7866,casanatensis,,consonante,,w23061
7867,casanatensis,,ut,,w23064
7868,casanatensis,,paruus,,w23067
7869,casanatensis,,minor,,w23070
7870,casanatensis,,multus,,w23073
7871,casanatensis,,positiuu2um,,w23076
7872,casanatensis,,cuius,,w23079
7873,casanatensis,,co2omparatiuu2um,,w23082
7874,casanatensis,,plus,,w23085
7875,casanatensis,,in,,w23088
7876,casanatensis,,singulari,,w23091
7877,casanatensis,,neutru2um,,w23094
7878,casanatensis,,tantu2um,,w23097
7879,casanatensis,,na2am,,w23100
7880,casanatensis,,in,,w23103
7881,casanatensis,,plurali,,w23106
7882,casanatensis,,co2ommune,,w23109
7883,casanatensis,,hi,,w23112
7884,casanatensis,,et,,w23115
7885,casanatensis,,hæ,,w23118
7886,casanatensis,,plures,,w23121
7887,casanatensis,,et,,w23124
7888,casanatensis,,hæc,,w23127
7889,casanatensis,,plura,,w23130
7890,casanatensis,,antiqui,,w23133
7891,casanatensis,,etia2am,,w23136
7892,casanatensis,,"pluriaWhile reviewing the lemmatization, I will have to pay particular attention to this word.",,w23139
7893,casanatensis,,dixerunt,,w23142
7894,casanatensis,,suþperlatiuus,,w23145
7895,casanatensis,,horu2um,,w23148
7896,casanatensis,,plurims¯mus,,w23151
7897,casanatensis,,plurima,,w23154
7898,casanatensis,,plurimu2um,,w23157
7899,casanatensis,,nomina,,w23160
7900,casanatensis,,tertiæ,,w23163
7901,casanatensis,,declinationis,,w23166
7902,casanatensis,,co2ommunia,,w23169
7903,casanatensis,,is,,w23172
7904,casanatensis,,desinentia,,w23175
7905,casanatensis,,et,,w23178
7906,casanatensis,,facientia,,w23181
7907,casanatensis,,neutra,,w23184
7908,casanatensis,,in,,w23187
7909,casanatensis,,e,,w23190
7910,casanatensis,,ut,,w23193
7911,casanatensis,,hic,,w23196
7912,casanatensis,,et,,w23199
7913,casanatensis,,hæc,,w23202
7914,casanatensis,,fortis,,w23205
7915,casanatensis,,et,,w23208
7916,casanatensis,,hoc,,w23211
7917,casanatensis,,forte,,w23214
7918,casanatensis,,ul¯uel,,w23217
7919,casanatensis,,in,,w23220
7920,casanatensis,,er,,w23223
7921,casanatensis,,masculina,,w23226
7922,casanatensis,,facientia,,w23229
7923,casanatensis,,feminina,,w23232
7924,casanatensis,,in,,w23235
7925,casanatensis,,is,,w23238
7926,casanatensis,,neutra,,w23241
7927,casanatensis,,in,,w23244
7928,casanatensis,,e,,w23247
7929,casanatensis,,ut,,w23250
7930,casanatensis,,hic,,w23253
7931,casanatensis,,acer,,w23256
7932,casanatensis,,hæc,,w23259
7933,casanatensis,,acris,,w23262
7934,casanatensis,,hoc,,w23265
7935,casanatensis,,acre,,w23268
7936,casanatensis,,uel,,w23271
7937,casanatensis,,in,,w23274
7938,casanatensis,,er,,w23277
7939,casanatensis,,es,,w23278
7940,casanatensis,,ns,,w23280
7941,casanatensis,,ens,,w23283
7942,casanatensis,,x,,w23286
7943,casanatensis,,communia,,w23289
7944,casanatensis,,triu2um,,w23292
7945,casanatensis,,generu2um,,w23295
7946,casanatensis,,ut,,w23298
7947,casanatensis,,hic,,w23301
7948,casanatensis,,et,,w23304
7949,casanatensis,,hæc,,w23307
7950,casanatensis,,et,,w23310
7951,casanatensis,,hoc,,w23313
7952,casanatensis,,pauper,,w23316
7953,casanatensis,,hic,,w23319
7954,casanatensis,,et,,w23322
7955,casanatensis,,hæc,,w23325
7956,casanatensis,,et,,w23328
7957,casanatensis,,hoc,,w23331
7958,casanatensis,,locuples,,w23334
7959,casanatensis,,hic,,w23337
7960,casanatensis,,et,,w23340
7961,casanatensis,,hæc,,w23343
7962,casanatensis,,et,,w23346
7963,casanatensis,,hoc,,w23349
7964,casanatensis,,sapiens,,w23352
7965,casanatensis,,hic,,w23355
7966,casanatensis,,et,,w23358
7967,casanatensis,,hæc,,w23361
7968,casanatensis,,et,,w23364
7969,casanatensis,,hoc,,w23367
7970,casanatensis,,iners,,w23370
7971,casanatensis,,hic,,w23373
7972,casanatensis,,et,,w23376
7973,casanatensis,,hæc,,w23379
7974,casanatensis,,et,,w23382
7975,casanatensis,,hoc,,w23385
7976,casanatensis,,audax,,w23388
7977,casanatensis,,cor¯orrepta,,w23391
7978,casanatensis,,i,,w23394
7979,casanatensis,,datiui,,w23397
7980,casanatensis,,et,,w23400
7981,casanatensis,,"adsumptaThe grapheme ""s"" is oddly superimposed over the grapheme ""d"".",,w23403
7982,casanatensis,,or,,w23406
7983,casanatensis,,faciunt,,w23409
7984,casanatensis,,co2omparatiuu2um,,w23412
7985,casanatensis,,ut,,w23415
7986,casanatensis,,forti,,w23418
7987,casanatensis,,hic,,w23421
7988,casanatensis,,et,,w23424
7989,casanatensis,,hæc,,w23427
7990,casanatensis,,fortior,,w23430
7991,casanatensis,,et,,w23433
7992,casanatensis,,hoc,,w23436
7993,casanatensis,,fortius,,w23439
7994,casanatensis,,similiter,,w23442
7995,casanatensis,,acri,,w23445
7996,casanatensis,,acrior,,w23448
7997,casanatensis,,acrius,,w23451
7998,casanatensis,,pauperi,,w23454
7999,casanatensis,,pauperior,,w23457
8000,casanatensis,,pauperius,,w23460
8001,casanatensis,,locupleti,,w23463
8002,casanatensis,,locupletior,,w23466
8003,casanatensis,,locupletius,,w23469
8004,casanatensis,,sapienti,,w23472
8005,casanatensis,,sapientior,,w23475
8006,casanatensis,,sapientius,,w23478
8007,casanatensis,,inerti,,w23481
8008,casanatensis,,inertior,,w23484
8009,casanatensis,,inertius,,w23487
8010,casanatensis,,audaci,,w23490
8011,casanatensis,,audacior,,w23493
8012,casanatensis,,audacius,,w23496
8013,casanatensis,,oma¯mnia,,w23499
8014,casanatensis,,co2omparatiua,,w23502
8015,casanatensis,,co2ommunis,,w23505
8016,casanatensis,,generis,,w23508
8017,casanatensis,,st¯sunt,,w23511
8018,casanatensis,,se2emþper,,w23514
8019,casanatensis,,terminantia,,w23517
8020,casanatensis,,masculino,,w23520
8021,casanatensis,,et,,w23523
8022,casanatensis,,feminino,,w23526
8023,casanatensis,,in,,w23529
8024,casanatensis,,or,,w23532
8025,casanatensis,,et,,w23535
8026,casanatensis,,neutro,,w23538
8027,casanatensis,,in,,w23541
8028,casanatensis,,us,,w23544
8029,casanatensis,,excepto,,w23547
8030,casanatensis,,uno,,w23550
8031,casanatensis,,senex,,w23553
8032,casanatensis,,quod,,w23556
8033,casanatensis,,est,,w23559
8034,casanatensis,,unius,,w23562
8035,casanatensis,,generis,,w23565
8036,casanatensis,,et,,w23568
8037,casanatensis,,fixu2um,,w23571
8038,casanatensis,,genus,,w23574
8039,casanatensis,,÷est,,w23577
8040,casanatensis,,quod,,w23580
8041,casanatensis,,uetustissimi,,w23583
8042,casanatensis,,etia2am,,w23586
8043,casanatensis,,co2ommune,,w23589
8044,casanatensis,,ŋproferebant,,w23592
8045,casanatensis,,facit,,w23595
8046,casanatensis,,co2omparatiuu2um,,w23598
8047,casanatensis,,masculinu2um,,w23601
8048,casanatensis,,ta2antu2um,,w23604
8049,casanatensis,,hic,,w23607
8050,casanatensis,,senior,,w23610
8051,casanatensis,,feminino,,w23613
8052,casanatensis,,anus,,w23616
8053,casanatensis,,neutro,,w23619
8054,casanatensis,,senius,,w23622
8055,casanatensis,,nequa2am,,w23625
8056,casanatensis,,indeclinabile,,w23629
8057,casanatensis,,triu2um,,w23631
8058,casanatensis,,generu2um,,w23634
8059,casanatensis,,facit,,w23637
8060,casanatensis,,co2omparatiuu2um,,w23640
8061,casanatensis,,ne¢quior,,w23643
8062,casanatensis,,et,,w23646
8063,casanatensis,,suþperlatiuu2um,,w23649
8064,casanatensis,,nequissimus,,w23652
8065,casanatensis,,ab,,w23655
8066,casanatensis,,aduerbiis,,w23658
8067,casanatensis,,in,,w23661
8068,casanatensis,,ra,,w23664
8069,casanatensis,,desinentib;bus,,w23667
8070,casanatensis,,fiunt,,w23670
8071,casanatensis,,co2omparatiua,,w23673
8072,casanatensis,,mutantia,,w23676
8073,casanatensis,,ra,,w23679
8074,casanatensis,,in,,w23682
8075,casanatensis,,er,,w23685
8076,casanatensis,,et,,w23688
8077,casanatensis,,adsumentia,,w23691
8078,casanatensis,,ior,,w23694
8079,casanatensis,,ut,,w23697
8080,casanatensis,,extra,,w23700
8081,casanatensis,,exterior,,w23703
8082,casanatensis,,intra,,w23706
8083,casanatensis,,interior,,w23709
8084,casanatensis,,ultra,,w23712
8085,casanatensis,,ulterior,,w23715
8086,casanatensis,,citra,,w23718
8087,casanatensis,,citerior,,w23721
8088,casanatensis,,infra,,w23724
8089,casanatensis,,inferior,,w23727
8090,casanatensis,,supra,,w23730
8091,casanatensis,,superior,,w23733
8092,casanatensis,,similiter,,w23736
8093,casanatensis,,post,,w23739
8094,casanatensis,,et,,w23742
8095,casanatensis,,ante,,w23745
8096,casanatensis,,posterior,,w23748
8097,casanatensis,,et,,w23751
8098,casanatensis,,anterior,,w23754
